entry_threshold,exit_threshold,exit_prob_drop,min_hold_bars,max_hold_seconds,stop_loss_pct,take_profit_pct,max_spread_bps,trades,wins,pnl,pnl_perc,sharpe,max_drawdown,profit_factor,median_trade,avg_trade,fraction_time_in_position,skipped_spread,skipped_sizing,skipped_other,exit_reasons,coverage
0.49,0.48,0.15,1,3600.0,0.005,0.0075,8,3399,1572,19611184.157155946,196111.84157155946,19.73668066819175,3666.21715519391,128.08861030966958,-0.07136755375199655,5769.692308666053,0.36765,0,0,0,"{""stop_loss"": 1597, ""gate_close"": 384, ""take_profit"": 1137, ""prob_floor"": 279, ""time_limit"": 2}",0.38755
0.49,0.48,0.15,1,3600.0,0.005,0.0075,10,3399,1572,19611184.157155946,196111.84157155946,19.73668066819175,3666.21715519391,128.08861030966958,-0.07136755375199655,5769.692308666053,0.36765,0,0,0,"{""stop_loss"": 1597, ""gate_close"": 384, ""take_profit"": 1137, ""prob_floor"": 279, ""time_limit"": 2}",0.38755
0.49,0.48,0.15,3,,0.004,,8,1623,664,5029571.018502244,50295.710185022435,9.591914987770988,3951.767637570506,69.14833894988452,-0.13627558296799944,3098.934700247842,0.56145,0,0,0,"{""stop_loss"": 768, ""gate_close"": 407, ""prob_floor"": 444, ""prob_trailing"": 4}",0.38755
0.49,0.48,0.15,3,,0.004,,10,1623,664,5029571.018502244,50295.710185022435,9.591914987770988,3951.767637570506,69.14833894988452,-0.13627558296799944,3098.934700247842,0.56145,0,0,0,"{""stop_loss"": 768, ""gate_close"": 407, ""prob_floor"": 444, ""prob_trailing"": 4}",0.38755
0.49,0.48,0.15,3,,0.004,0.0075,8,1714,857,8285647.94002125,82856.4794002125,12.834628793436984,2120.48476013288,120.67963260774502,0.0002950737725039636,4834.100315064905,0.55625,0,0,0,"{""stop_loss"": 720, ""take_profit"": 527, ""prob_floor"": 247, ""gate_close"": 220}",0.38755
0.49,0.48,0.15,3,,0.004,0.0075,10,1714,857,8285647.94002125,82856.4794002125,12.834628793436984,2120.48476013288,120.67963260774502,0.0002950737725039636,4834.100315064905,0.55625,0,0,0,"{""stop_loss"": 720, ""take_profit"": 527, ""prob_floor"": 247, ""gate_close"": 220}",0.38755
0.49,0.48,0.15,3,,0.005,,8,1623,664,5029571.018502244,50295.710185022435,9.591914987770988,3951.767637570506,69.14833894988452,-0.13627558296799944,3098.934700247842,0.56145,0,0,0,"{""stop_loss"": 766, ""gate_close"": 409, ""prob_floor"": 444, ""prob_trailing"": 4}",0.38755
0.49,0.48,0.15,3,,0.005,,10,1623,664,5029571.018502244,50295.710185022435,9.591914987770988,3951.767637570506,69.14833894988452,-0.13627558296799944,3098.934700247842,0.56145,0,0,0,"{""stop_loss"": 766, ""gate_close"": 409, ""prob_floor"": 444, ""prob_trailing"": 4}",0.38755
0.49,0.48,0.15,3,,0.005,0.0075,8,1714,857,8285647.94002125,82856.4794002125,12.834628793436984,2120.48476013288,120.67963260774502,0.0002950737725039636,4834.100315064905,0.55625,0,0,0,"{""stop_loss"": 718, ""take_profit"": 527, ""prob_floor"": 247, ""gate_close"": 222}",0.38755
0.49,0.48,0.15,3,,0.005,0.0075,10,1714,857,8285647.94002125,82856.4794002125,12.834628793436984,2120.48476013288,120.67963260774502,0.0002950737725039636,4834.100315064905,0.55625,0,0,0,"{""stop_loss"": 718, ""take_profit"": 527, ""prob_floor"": 247, ""gate_close"": 222}",0.38755
0.49,0.48,0.15,3,3600.0,0.004,,8,1623,665,4965014.197586122,49650.14197586122,9.53465247824344,3951.767637570506,68.36166197454932,-0.134640241275,3059.158470478204,0.56135,0,0,0,"{""stop_loss"": 767, ""gate_close"": 407, ""prob_floor"": 443, ""time_limit"": 2, ""prob_trailing"": 4}",0.38755
